Name,786O_shARNT_1 - linear total reads,786O_shARNT_2 - linear total reads,786O_shARNT_3 - linear total reads,786O_shBMAL1_1 - linear total reads,786O_shBMAL1_2 - linear total reads,786O_shBMAL1_3 - linear total reads,786O_shBMAL2_1 - linear total reads,786O_shBMAL2_2 - linear total reads,786O_shBMAL2_3 - linear total reads,786O_shCNT_1 - linear total reads,786O_shCNT_2 - linear total reads,786O_shCNT_3 - linear total reads
PCDHGC3,5253.807822,4925.590954,4767.936358,4253.658589,4152.719835,4172.822365,3217.813417,3201.898073,3048.122061,4189.97634,4254.160623,4429.295229
PCDHGC4,3.952460276,5.975241755,2.018601337,6.05503002,3.063984138,0.995425183,14.10437941,0,0,5.071382644,2.02193946,6.126272793
PCDHGC5,104.7401973,85.64513183,79.73475282,133.2106604,124.6020216,140.3549507,68.50698572,45.17506639,34.71237804,103.4562059,85.93242703,114.3570921
DIAPH1,8284.356739,8003.836331,7490.020262,7310.439578,6945.030713,7678.709858,9353.218462,10681.59835,11196.14918,8914.476411,9182.638056,8529.813818
LOC100505658,0,0.995873626,0,0,0,0,0,0,1.876344759,0,0,0
LOC102723915,0.988115069,2.987620878,3.027902006,1.00917167,6.127968276,6.967976278,1.007455672,4.609700652,5.629034277,0,4.043878919,5.105227327
HDAC3,4659.950666,5244.270514,4315.769659,5358.701568,4879.905404,4223.589049,4334.074302,3218.492995,3127.866713,4792.456598,4877.928946,4827.502961
RELL2,229.242696,188.2201153,192.7764277,124.1281154,181.7963922,161.2588796,211.5656912,274.7381589,320.8549538,202.8553057,218.3694616,201.1459567
FCHSD1,720.3358854,571.6314613,675.2221473,620.6405771,620.967452,749.5551624,878.5013462,1104.484276,1120.177821,736.3647599,693.5252346,725.9633259
ARAP3,743.062532,734.9547359,783.2173188,532.8426418,470.8322292,543.5021497,452.3475969,519.9742335,528.1910496,731.2933772,651.064506,832.1520543
PCDH1,19.76230138,12.94635714,23.21391538,10.0917167,13.2772646,18.91307847,8.059645378,26.73626378,30.95968852,12.17131834,25.27424324,17.35777291
KIAA0141,2618.504933,2411.010048,2326.438041,2627.883029,2348.033178,2131.205316,1913.158322,1492.621071,1560.180667,2334.864569,2146.288736,2171.763705
PCDH12,1.976230138,1.991747252,8.074405349,5.04585835,3.063984138,6.967976278,4.029822689,2.765820391,1.876344759,1.014276529,6.065818379,2.042090931
RNF14,2286.49827,2592.259048,2655.470059,1964.857242,1869.030324,1838.550312,2603.265457,2285.489583,2109.011509,2529.605663,2563.819235,2485.224663
GNPDA1,2770.674654,2931.851955,2740.251315,2058.710207,2176.450066,2173.013173,2537.780839,2428.390303,2241.293814,1981.896337,1980.489701,1776.61911
NDFIP1,6148.05196,7014.933821,7042.900065,5227.509251,6648.84558,5356.382907,5048.360374,2463.424028,2655.966006,6042.045282,6188.145716,5539.17165
LOC107986455,3.952460276,4.979368129,2.018601337,2.01834334,0,2.986275548,1.007455672,2.765820391,1.876344759,2.028553057,3.032909189,0
SPRY4,51.38198359,60.74829118,40.37202674,26.23846342,20.42656092,22.8947792,44.32804958,31.34596443,60.04303228,49.69954991,31.34006162,43.90495501
SPRY4-IT1,0,0,0,1.00917167,0,1.990850365,4.029822689,1.843880261,0,1.014276529,2.02193946,0
LOC101926941,21.73853152,24.89684065,39.36272608,10.0917167,9.191952415,8.958826643,29.2162145,21.204623,25.33065424,28.3997428,40.43878919,25.52613664
LOC107986456,3.952460276,1.991747252,1.009300669,2.01834334,2.042656092,1.990850365,2.014911345,0,6.567206656,0,2.02193946,0
FGF1,0,0,0,0,0,3.98170073,12.08946807,10.14134143,40.34141231,3.042829586,1.01096973,0
ARHGAP26,2232.151941,2238.723911,2212.387066,2871.093401,2803.545486,2601.046002,1729.801389,1135.830241,1294.677884,2502.220196,2926.757368,2375.972798
ARHGAP26-AS1,0,0,0,0,0,0,0,0,0.938172379,0,0,0
LOC107986457,0,0.995873626,0,2.01834334,2.042656092,0,0,0,1.876344759,4.057106115,0,0
NR3C1,3471.248238,3593.112042,3212.604028,3662.283991,4279.364513,4095.179201,1549.466824,1367.237213,1358.473605,3636.181356,3585.909632,3669.637403
LOC105378208,0,0,0,0,1.021328046,0,0,0,0,0,0,0
LOC105378209,0,0,0,2.01834334,0,0,0,0,0,0,0,0
LOC105378210,0,0,0,0,0,0,0,0.92194013,0,0,0,0
YIPF5,3060.192369,2990.608499,3506.310523,2604.67208,2615.621126,2483.58583,4170.866483,2698.518762,2673.791281,3225.399361,3556.591509,3077.431033
KCTD16,0.988115069,5.975241755,0,4.03668668,2.042656092,0,0,0,0,0,0,7.147318258
LOC105378211,0,0,0,0,0,0,0,0,0,0,0,1.021045465
PRELID2,146.2410302,122.492456,149.376499,171.5591839,159.3271752,194.1079106,183.3569324,206.5145892,259.8737491,188.6554343,190.0623092,172.5566837
GRXCR2,0,0,0,0,0,0,0,1.843880261,0,0,0,0
LOC107986458,17.78607124,13.94223076,22.20461471,15.13757505,8.170624369,9.954251825,49.36532794,19.36074274,29.08334376,11.15704182,25.27424324,19.39986384
SH3RF2,606.7026524,597.5241755,617.6920092,395.5952947,399.339266,419.0740018,922.8293958,964.3493764,829.3443834,495.9812226,555.0223817,520.7331874
LOC107986459,0,2.987620878,0,0,0,1.990850365,2.014911345,0,0,0,0,0
PLAC8L1,1.976230138,9.958736259,2.018601337,8.07337336,1.021328046,1.990850365,1.007455672,0.92194013,0.938172379,2.028553057,1.01096973,1.021045465
LARS,10240.82458,9718.730715,11200.20952,9668.873771,10297.02936,10631.14095,10693.13451,10409.62601,11069.4959,10190.43628,10442.30634,9806.12065
RBM27,2945.571021,2984.633257,2971.381168,2392.74603,2671.794169,2785.199661,3319.56644,2898.57977,3192.600607,2732.460968,2625.488388,2930.400486
POU4F3,0,1.991747252,0,0,1.021328046,0,0,0,0,2.028553057,0,0
TCERG1,4975.159373,4651.725707,4926.396563,4200.172491,4629.680033,4359.962299,5899.660417,4591.261849,5429.20356,4438.47409,4204.623106,4098.476498
CTB-99A3.1,0,0,0,2.01834334,0,0,0,0,0,0,0,0
PPP2R2B,1.976230138,8.962862633,7.06510468,11.10088837,0,6.967976278,3.022367017,7.375521043,9.381723794,4.057106115,3.032909189,0
LOC107986460,0,0,0,0,0,0.995425183,0,0,0.938172379,0,0,0
LOC105378217,0,0,0,3.02751501,0,1.990850365,0,0,0,0,0,0
STK32A,0,4.979368129,5.046503343,14.12840338,14.29859264,12.94052737,2.014911345,0,4.690861897,4.057106115,2.02193946,2.042090931
DPYSL3,15283.17577,15070.55558,13977.80496,13619.78086,12361.13334,13518.8694,6230.105877,6635.203118,6726.69596,12132.77584,13440.84256,12333.20818
JAKMIP2-AS1,0,0,3.027902006,2.01834334,0,1.990850365,4.029822689,3.687760522,0.938172379,3.042829586,5.054848649,0
JAKMIP2,54.3463288,32.86382965,38.35342541,63.57781521,53.1090584,70.67518796,19.14165777,15.67298222,14.07258569,40.57106115,30.32909189,22.46300024
LOC101927012,0,0,0,1.00917167,2.042656092,0,0,0,0,0,0,0
SPINK1,16.79795617,17.92572527,7.06510468,8.07337336,13.2772646,9.954251825,32.23858151,10.14134143,20.63979235,10.14276529,6.065818379,10.21045465
C5orf46,0,1.991747252,0,6.05503002,11.23460851,0,9.067101051,34.11178482,41.27958469,4.057106115,18.19745514,5.105227327
SPINK5,0,0,0,0,3.063984138,0,0,0,0,0,0,0
LOC102546294,9.881150691,10.95460988,10.09300669,23.21094841,32.68249747,22.8947792,11.0820124,3.687760522,5.629034277,14.1998714,18.19745514,17.35777291
SPINK13,19.76230138,10.95460988,9.083706017,57.52278519,67.40765104,47.78040876,9.067101051,0.92194013,4.690861897,17.24270099,20.2193946,26.5471821
FBXO38,2159.031426,2193.909598,2197.247556,1936.600435,1837.369155,1973.928137,2225.46958,2330.66465,2343.554604,2159.39473,2186.727526,1967.554612
ADRB2,9.881150691,3.983494504,11.10230735,0,6.127968276,0.995425183,10.07455672,6.453580913,18.76344759,4.057106115,6.065818379,1.021045465
SH3TC2,16.79795617,17.92572527,35.3255234,14.12840338,6.127968276,7.96340146,22.16402479,47.94088678,36.5887228,3.042829586,22.24133406,14.29463652
MIR584,0,0,0,0,0,0,0,0,0.938172379,0,0,0
LOC255187,0,0,0,0,0,0,1.007455672,0,0,0,0,0
ABLIM3,1532.566472,1577.463823,1512.941702,2507.7916,2330.670601,2388.025013,1645.175113,1744.310727,1702.782869,2627.990486,2857.000456,2731.29662
AFAP1L1,334.9710084,350.5475163,334.0785213,212.9352224,220.606858,204.0621624,410.0344586,632.4509294,698.9384227,483.8099042,473.1338335,469.6809141
GRPEL2,154.1459508,130.459445,174.6090157,165.5041539,180.7750642,201.0758869,165.2227303,282.1136799,318.0404366,193.726817,178.9416422,199.1038658
GRPEL2-AS1,0.988115069,0.995873626,0,2.01834334,0,0,4.029822689,4.609700652,1.876344759,4.057106115,3.032909189,4.084181862
PCYOX1L,806.3018964,700.099159,712.566272,1224.125236,1092.821009,1051.168993,351.6020296,236.0166734,212.9651301,845.906625,892.6862714,817.8574178
IL17B,0,0.995873626,0,1.00917167,0,0,0,0,2.814517138,0,1.01096973,0
CARMN,0,0,4.037202674,0,0,0,0,0,0.938172379,0,0,0
CSNK1A1,5076.935225,4798.11913,5362.414452,4837.968986,5423.251925,4808.899057,5274.030444,4324.821152,4457.256975,5487.23602,5638.178183,5389.077967
ARHGEF37,67.1918247,70.70702744,90.83706017,151.3757505,134.8153021,199.0850365,73.54426408,112.4766959,117.2715474,149.0986497,160.744187,137.8411378
PPARGC1B,20.75041645,16.92985164,17.15811137,13.11923171,19.40523288,4.977125913,19.14165777,46.09700652,38.46506756,26.37118975,23.25230379,15.31568198
PDE6A,11.85738083,2.987620878,8.074405349,12.11006004,11.23460851,6.967976278,11.0820124,17.51686248,12.19624093,14.1998714,11.12066703,14.29463652
SLC26A2,1300.359431,1288.660472,1431.188348,941.5571682,1112.226242,1059.132394,2159.984961,1516.591514,1762.825901,1732.384311,1700.451086,1755.177155
TIGD6,181.8131727,180.2531263,179.655519,203.8526774,185.8817044,155.2863285,156.1556292,157.6517623,119.1478922,149.0986497,189.0513395,167.4514563
HMGXB3,6172.754837,6318.818156,5858.990381,5096.316934,4704.23698,5005.993243,6010.480541,5517.81168,5672.190206,6563.383417,6332.714387,6614.332525
CSF1R,297.4226358,267.8900054,312.8832073,265.4121492,227.7561543,234.9203431,172.27492,174.2466846,121.0242369,417.8819298,444.8266811,470.7019596
PDGFRB,10.86926576,15.93397801,18.16741203,36.33018012,17.36257678,19.90850365,9.067101051,11.98522169,13.13441331,16.22842446,28.30715243,21.44195477
SLC6A7,0,0,0,0,0,0,2.014911345,0,1.876344759,0,0,2.042090931
ARSI,0,0,2.018601337,0,0,0,0,0,0,0,2.02193946,0
LOC105378226,0,1.991747252,0,0,0,1.990850365,0,1.843880261,0,0,0,0
TCOF1,5416.846809,4588.985668,4818.401392,4591.731099,3912.707744,4675.512082,8671.170971,14201.56577,14544.4864,6170.858401,6140.630139,6591.869525
CD74,135.3717645,136.4346867,127.1718842,251.2837458,234.9054506,267.7693741,196.4538561,308.8499437,298.3388167,272.8403862,282.0605546,257.3034573
RPS14,15413.60696,16559.38665,15812.71357,17792.70571,17367.68342,17807.16109,15294.18456,24585.37746,22198.09667,17978.05147,19482.39766,19217.09671
LOC102546298,15.80984111,17.92572527,16.1488107,20.1834334,16.34124874,18.91307847,17.12674643,29.50208417,33.77420566,21.2998071,18.19745514,19.39986384
NDST1,7204.346969,6871.528019,7079.23489,8027.960635,7349.47662,7415.91761,14971.79875,13008.57524,12457.05285,11050.54278,11018.55908,10719.95634
SYNPO,19152.63438,20270.01178,16495.00083,44031.16914,40013.59019,36955.1599,16871.86014,14827.56312,13608.19036,40199.83594,39962.62245,39950.44593
MYOZ3,8.893035622,0.995873626,0,5.04585835,4.085312184,4.977125913,5.037278361,0,2.814517138,0,4.043878919,0
RBM22,2542.420073,2563.378713,2440.489017,2286.783004,2439.952702,2257.624314,2478.340954,2638.592653,2513.363804,2119.837945,1898.601153,1629.588563
DCTN4,2468.311443,2676.908306,2568.670202,2190.911696,1968.099145,1957.005909,2261.737984,1943.449795,2038.64858,2452.520646,2348.482682,2265.699888
SMIM3,711.4428497,685.1610546,618.7013098,639.8148388,585.2209704,689.8296515,868.4267895,780.8832904,764.6104892,823.5925413,809.7867536,882.1832821
IRGM,2.964345207,5.975241755,5.046503343,3.02751501,5.10664023,5.972551095,2.014911345,0.92194013,0.938172379,1.014276529,3.032909189,8.168363724
ZNF300,241.1000769,247.9725328,262.4181738,245.2287158,285.9718529,306.5909562,255.8937408,215.7339905,238.2957844,269.7975566,228.4791589,235.8615025
LOC105378228,7.904920553,8.962862633,6.055804012,29.26597843,21.44788897,29.86275548,5.037278361,5.531640782,8.443551415,10.14276529,13.14260649,5.105227327
GPX3,162.0508713,174.2778845,171.5811137,59.54112853,67.40765104,87.59741606,110.820124,119.8522169,100.3844446,115.6275243,128.3931557,103.125592
TNIP1,7007.71207,6298.900684,5741.911504,8090.529279,6703.997294,7104.349528,6596.819742,13420.68248,12984.30573,6908.237437,7024.217683,7364.800942
ANXA6,11526.36228,11147.80937,10612.79653,11218.96146,10033.52672,10728.69262,14584.93577,19374.57184,18138.62478,14577.18227,14256.69513,13913.78656
CCDC69,9.881150691,17.92572527,13.12090869,10.0917167,10.21328046,11.94510219,8.059645378,10.14134143,17.82527521,7.099935701,5.054848649,2.042090931
LOC105378230,1.976230138,0,2.018601337,0,0,1.990850365,2.014911345,2.765820391,2.814517138,1.014276529,1.01096973,1.021045465
GM2A,1049.378203,929.150093,874.054379,1353.29921,1334.875756,1191.523943,1016.522773,598.3391446,612.6265638,1010.219423,1047.36464,1000.624556
SLC36A3,0,0,0,1.00917167,0,0,0,0,0,2.028553057,0,0
SLC36A2,0,0,0,0,0,0,1.007455672,0,0,0,0,0
SLC36A1,418.9607893,457.1059943,372.4319467,302.751501,274.7372444,243.8791697,864.3969668,368.7760522,435.311984,534.5237306,479.1996519,465.5967322
FAT2,27.66722193,27.88446152,32.2976214,202.8435057,149.1138947,149.3137774,95.70828887,89.42819265,91.0027208,45.64244379,55.60333514,74.53631898
SPARC,17975.78934,18390.79825,17239.86472,30070.28825,23695.832,25527.67881,20153.14327,21345.67984,20084.3943,20054.27553,19989.90447,21120.32545
CTB-113P19.1,328.0542029,337.6011592,308.8460046,447.0630498,393.2112977,470.8361113,349.5871183,561.4615394,526.3147049,418.8962064,299.24704,360.4290493
ATOX1,498.9981099,486.9822031,601.5431985,500.5491483,441.2137159,382.2432701,682.0474901,671.1724149,608.8738742,464.5386502,496.3861373,517.670051
LOC105378235,10.86926576,8.962862633,12.11160802,7.06420169,6.127968276,6.967976278,26.19384748,26.73626378,21.57796473,8.11421223,12.13163676,8.168363724
LOC100652758,290.5058303,236.0220493,250.3065658,363.3018012,326.8249747,340.4354124,363.6914977,365.0882916,352.7528147,242.4120904,283.0715243,266.4928665
G3BP1,3306.233021,3146.960658,3159.111093,3421.091961,3748.273929,3837.364079,5235.747129,6205.579018,6654.456687,3366.383799,3658.699452,3660.447994
GLRA1,2.964345207,0,0,2.01834334,0,0,1.007455672,0,0,0,0,0
CTB-12O2.1,0,0,0,0,0,0.995425183,0,0,0,0,0,0
LINC01470,2.964345207,1.991747252,3.027902006,0,2.042656092,0,9.067101051,4.609700652,5.629034277,2.028553057,2.02193946,0
LOC107986464,0,0,0,0,0,1.990850365,0,0,0,0,0,0
LOC107983980,0,0,0,0,0,1.990850365,0,0,0,0,0,0
FAM114A2,774.6822142,859.4389391,806.4312342,793.2089327,1012.136094,1000.402308,923.8368515,1018.743844,1145.508475,798.2356281,855.2803914,878.0991003
MFAP3,526.6653318,530.8006426,494.5573276,561.0994485,573.9863619,597.2551095,645.7790859,653.6555524,600.4303228,606.5373642,506.4958346,520.7331874
GALNT10,2340.844599,2404.038933,2092.280286,1867.976761,1585.101127,1690.23196,1893.009208,2102.945437,2174.683575,1446.35833,1246.525677,1368.200924
LOC107986465,63.23936442,42.82256591,62.57664145,27.24763509,73.53561932,40.81243248,109.8126683,83.89655186,79.74465225,73.02791007,91.99824541,116.3991831
SAP30L-AS1,14.82172604,16.92985164,16.1488107,21.19260507,7.149296322,23.89020438,35.26094853,35.03372495,46.90861897,35.49967851,37.40588,18.37881838
SAP30L,966.3765376,1075.543516,923.5101118,1054.584395,963.1123474,999.4068832,732.4202738,793.7904523,788.0647987,948.3485544,1009.95876,987.3509651
LARP1,7925.670969,7235.021892,7390.099495,6535.395735,5990.08899,6315.972783,4755.190773,5256.902623,5457.348731,7974.242069,7841.081224,7473.031762
FAXDC2,0.988115069,2.987620878,0,3.02751501,3.063984138,7.96340146,2.014911345,2.765820391,2.814517138,2.028553057,0,3.063136396
MIR378H,0,0,0,0,0,1.990850365,0,0,0,0,0,0
CNOT8,1315.181157,1409.161181,1434.21625,1271.556304,1246.020216,1236.318077,789.8452471,705.2841997,689.5566989,1245.531577,1344.589741,1304.896105
GEMIN5,1405.099628,1490.822818,1449.35576,1515.775848,1565.695895,1423.458011,2581.101432,2429.312244,2615.624594,1478.815179,1432.544107,1295.706696
MRPL22,630.4174141,615.4499008,694.39886,525.7784401,588.2849545,575.3557555,686.0773128,680.3918162,804.0137292,722.1648885,696.5581438,697.3740529
KIF4B,871.5174909,948.0716918,882.1287844,912.2911897,960.0483633,878.9604362,1169.656036,1664.101935,1894.170034,983.8482329,968.5090011,978.1615559
LOC105377673,0,0,0,0,0,0,0,0,0,1.014276529,0,0
TIMD4,147.2291453,123.4883296,121.1160802,251.2837458,201.2016251,228.947792,93.69337752,74.67715056,60.04303228,118.6703539,161.7551568,169.4935473
HAVCR1,4626.354753,4631.808234,4856.754817,9673.919629,9344.130293,8667.167064,3677.213204,2843.263362,2473.960565,5184.981615,5228.735442,4598.788776
HAVCR2,17.78607124,18.92159889,18.16741203,106.972197,116.4313973,102.5287938,26.19384748,12.90716183,15.94893045,64.91369784,42.46072865,45.94704594
MED7,194.6586686,264.9023845,212.9624411,213.9443941,256.3533396,216.0072646,201.4911345,276.5820391,273.0081624,144.0272671,168.8319449,162.346229
ITK,1.976230138,4.979368129,2.018601337,1.00917167,0,0,6.044734034,0,0.938172379,0,3.032909189,0
CYFIP2,1152.142171,1000.852994,938.6496218,1831.646581,1717.873773,1658.378354,1020.552596,1015.978024,907.2126909,1221.188941,1285.953496,1045.550557
FNDC9,0,0.995873626,0,0,0,0,0,1.843880261,0,0,0,0
LOC102724404,2.964345207,0,5.046503343,1.00917167,3.063984138,4.977125913,1.007455672,0,3.752689518,2.028553057,3.032909189,2.042090931
NIPAL4,9.881150691,4.979368129,9.083706017,3.02751501,1.021328046,8.958826643,3.022367017,0,0,2.028553057,4.043878919,1.021045465
ADAM19,3515.713416,3549.293603,3121.766968,2577.424445,2554.341443,2690.634268,2768.488187,2930.847674,2962.748374,5071.382644,5308.602051,4970.449326
SOX30,11.85738083,4.979368129,3.027902006,1.00917167,0,2.986275548,0,0,2.814517138,6.085659172,4.043878919,4.084181862
LOC105377676,0,0,0,0,0,0,0,0,1.876344759,0,0,0
THG1L,368.5669208,405.3205657,363.3482407,313.8523894,443.256372,421.0648522,427.1612051,402.887837,421.2393984,457.4387145,379.1136487,373.7026404
LSM11,122.5262686,120.5007087,91.84636084,79.72456193,90.8981961,63.70721168,155.1481735,226.7972721,175.438235,100.4133763,121.3163676,108.2308193
CLINT1,4017.675871,4046.234542,4136.11414,3936.778685,3454.131452,3181.378883,5644.774132,6159.482011,6063.408088,3981.035375,3966.03425,3740.08954
RNF145,4778.524474,5174.55936,4917.312857,4775.400343,4280.385841,3774.652292,3589.56456,1842.03638,2015.194271,5065.296985,5308.602051,5279.826102
LOC107986468,1.976230138,0.995873626,0,3.02751501,6.127968276,2.986275548,3.022367017,0.92194013,0,0,3.032909189,1.021045465
UBLCP1,998.9843349,953.05106,997.1890606,729.6311174,930.42985,985.4709307,993.3512929,1020.587724,1036.680479,922.9916412,772.3808736,882.1832821
IL12B,0.988115069,1.991747252,0,0,0,0,0,0,0,0,0,0
LOC107986469,1.976230138,0,0,0,0,0,0,0,0,0,2.02193946,0
LOC285626,0.988115069,0,0,0,0,3.98170073,7.052189706,11.06328156,5.629034277,0,2.02193946,4.084181862
LOC105377685,0,0,0,0,0,0,1.007455672,0,0,0,0,0
LOC105377684,4.940575345,0,0,3.02751501,0,0,3.022367017,0,0,0,0,0
LOC101927766,0,0,0,0,0,0,0,0,0,2.028553057,0,0
ADRA1B,272.7197591,253.9477746,289.6692919,137.2473471,134.8153021,138.3641004,234.7371716,110.6328156,151.9839255,407.7391646,427.6401957,463.5546413
LOC101927790,4.940575345,3.983494504,0,2.01834334,2.042656092,3.98170073,4.029822689,1.843880261,0,4.057106115,3.032909189,9.189409189
TTC1,797.4088608,724.000126,799.3661295,650.9157272,834.4250136,774.440792,731.4128181,1254.760517,1438.218258,656.2369141,636.9109298,693.289871
PWWP2A,488.1288441,545.738747,552.0874657,612.5672037,666.9272141,630.1041405,449.3252298,540.2569164,655.7824932,549.7378786,469.0899546,594.2484609
FABP6,6.916805484,9.958736259,10.09300669,52.47692684,22.46921701,52.75753467,12.08946807,66.37968939,66.61023894,19.27125405,47.5155773,31.65240943
