"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KCNJ16",1932.90282272364,1.50200179551574,0.0818440909916298,18.3519882415133,3.18250638107867e-75,9.62500625512313e-73
"MFSD12",2050.96409747454,-1.47579815986384,0.0805369279406657,-18.3244903623728,5.27734135569313e-75,1.56209304128517e-72
"CLDN2",1798.38144466065,1.71298548365375,0.0941975445765671,18.1850332867368,6.78142594520957e-74,1.96548328645324e-71
"CLTC",22487.4202284721,-1.16553858051736,0.0641976962562189,-18.1554580380205,1.16254294422069e-73,3.3006729469384e-71
"UPK1B",1711.68884632924,1.53485233776808,0.0847895992579446,18.1018939964416,3.07896007578503e-73,8.56689851486427e-71
"FLNC",25201.6780102705,-1.23966527462794,0.0686374589888903,-18.0610601396038,6.45705328672318e-73,1.7613828495077e-70
"F3",1471.1775104543,-1.51035542201337,0.0850707893745698,-17.7541014150371,1.60214337814307e-70,4.28634974552432e-68
"LOC100422737",458.474407374596,2.51785919854116,0.142872924228611,17.6230675765573,1.63873010326859e-69,4.30151192390051e-67
"PLAUR",1518.81679592392,-1.65213513392606,0.0940516294097056,-17.5662574300448,4.46685807309298e-69,1.15079499097907e-66
"SLC17A3",546.490204105661,2.10984204994225,0.120444313918766,17.5171577743823,1.05989844956426e-68,2.68096495097053e-66
"MMP1",434.097284759159,2.19822879249216,0.125555978687354,17.5079579281999,1.24583737851377e-68,3.09501600176491e-66
"HYOU1",8266.59590747243,-1.0929917514487,0.0629929860101731,-17.3510071624829,1.9381619267694e-67,4.73047521495016e-65
"NT5E",4046.79292369117,-1.23645949828455,0.071322946333374,-17.3360687106946,2.5135129631226e-67,6.02896419706235e-65
"PLAU",3930.75980667965,-1.27832779739427,0.0738035066605616,-17.3206918645964,3.28385738457052e-67,7.7432243956178e-65
"TCN2",2393.88011111069,1.51547635313565,0.0878349807512326,17.2536766123716,1.04999956799031e-66,2.43459899831353e-64
"SERPINE1",27851.4127886291,-1.41061166631706,0.0818363951484706,-17.2369721779397,1.40189567158797e-66,3.1972414070708e-64
"TGM2",30089.311523778,-1.13367568677586,0.0658223324752725,-17.2232682152634,1.77666209289993e-66,3.98660048974578e-64
"SAMD11",1574.4464548322,1.65631314701908,0.0965402884401206,17.1567039396864,5.60030939188978e-66,1.23669054380906e-63
"KCNK3",212.837666778506,-3.11151977542718,0.182212835831895,-17.076293013176,2.22833926935008e-65,4.84385248674973e-63
"WDR72",569.621176476633,2.06899387457667,0.122305422894869,16.9166160061042,3.39378333068617e-64,7.26374056869323e-62
"LINC00704",874.711675142907,-1.95476822392444,0.115917789905129,-16.863401428929,8.36343262284831e-64,1.76291022195554e-61
"PPARGC1A",232.433230485478,3.08913117586182,0.183942595487581,16.7939957989251,2.70036217713277e-63,5.60708038929419e-61
"HMGA1",391.111379255911,-2.56386172365998,0.154291600803063,-16.6169882891582,5.25048057062087e-62,1.07418655438938e-59
"ID3",1239.67180037101,1.64986049097374,0.100240870927525,16.4589600599799,7.23324822601926e-61,1.45839056986058e-58
"IFITM10",1202.84166953174,1.70326709708752,0.103587652673815,16.4427617879412,9.45119535866319e-61,1.87835756899603e-58
"SAMHD1",1493.71136004219,-1.30597613171169,0.0797427581017745,-16.3773634471596,2.77514556320244e-60,5.43772184158765e-58
"LPXN",2580.99539424069,-1.38730253402221,0.0847553607988966,-16.3683160681002,3.22000536389955e-60,6.22176591980146e-58
"LAMB3",2655.15788963343,-1.31038507657691,0.0800951056268572,-16.3603639238789,3.66928564971861e-60,6.99275369299799e-58
